"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: size"
"custompriorityqueue.CustomPriorityQueuePerformanceTest.testRemoveAll","avgt",1,3,1105349.776599,9917.769021,"ns/op",20000
"custompriorityqueue.CustomPriorityQueuePerformanceTest.testRemoveAll","avgt",1,3,1614510.976618,356990.993296,"ns/op",30000
"custompriorityqueue.CustomPriorityQueuePerformanceTest.testRemoveAll","avgt",1,3,2278723.885779,132169.240439,"ns/op",40000
"custompriorityqueue.CustomPriorityQueuePerformanceTest.testRemoveAll","avgt",1,3,2697111.136478,57365.626303,"ns/op",50000
"custompriorityqueue.CustomPriorityQueuePerformanceTest.testRemoveAll","avgt",1,3,3219439.693004,42963.677767,"ns/op",60000
"custompriorityqueue.CustomPriorityQueuePerformanceTest.testRemoveAll","avgt",1,3,3857253.496955,44607.185675,"ns/op",70000
"custompriorityqueue.CustomPriorityQueuePerformanceTest.testRemoveAll","avgt",1,3,4537951.689665,154929.053086,"ns/op",80000
"custompriorityqueue.CustomPriorityQueuePerformanceTest.testRemoveAll","avgt",1,3,5205125.285474,28461.586521,"ns/op",90000
"custompriorityqueue.CustomPriorityQueuePerformanceTest.testRemoveAll","avgt",1,3,5188071.238473,568504.104000,"ns/op",100000
"custompriorityqueue.CustomPriorityQueuePerformanceTest.testRemoveObject","avgt",1,3,2.234956,0.094662,"ns/op",10000
"custompriorityqueue.CustomPriorityQueuePerformanceTest.testRemoveObject","avgt",1,3,2.508220,0.078728,"ns/op",20000
"custompriorityqueue.CustomPriorityQueuePerformanceTest.testRemoveObject","avgt",1,3,3.084001,0.738490,"ns/op",30000
"custompriorityqueue.CustomPriorityQueuePerformanceTest.testRemoveObject","avgt",1,3,4.702820,1.387035,"ns/op",40000
"custompriorityqueue.CustomPriorityQueuePerformanceTest.testRemoveObject","avgt",1,3,21.123814,22.536369,"ns/op",50000
"custompriorityqueue.CustomPriorityQueuePerformanceTest.testRemoveObject","avgt",1,3,12869.417740,9918.645394,"ns/op",60000
"custompriorityqueue.CustomPriorityQueuePerformanceTest.testRemoveObject","avgt",1,3,17956.344877,16362.624272,"ns/op",70000
"custompriorityqueue.CustomPriorityQueuePerformanceTest.testRemoveObject","avgt",1,3,19765.641191,17015.039783,"ns/op",80000
"custompriorityqueue.CustomPriorityQueuePerformanceTest.testRemoveObject","avgt",1,3,22412.591438,11234.288946,"ns/op",90000
"custompriorityqueue.CustomPriorityQueuePerformanceTest.testRemoveObject","avgt",1,3,27148.228084,53535.742268,"ns/op",100000
"custompriorityqueue.CustomPriorityQueuePerformanceTest.testRetainAll","avgt",1,3,526569.633478,9459.617328,"ns/op",10000
"custompriorityqueue.CustomPriorityQueuePerformanceTest.testRetainAll","avgt",1,3,1103882.598662,20112.272590,"ns/op",20000
"custompriorityqueue.CustomPriorityQueuePerformanceTest.testRetainAll","avgt",1,3,1594793.164629,26551.329511,"ns/op",30000
"custompriorityqueue.CustomPriorityQueuePerformanceTest.testRetainAll","avgt",1,3,2254587.997656,61744.365234,"ns/op",40000
"custompriorityqueue.CustomPriorityQueuePerformanceTest.testRetainAll","avgt",1,3,2760004.681757,62251.279665,"ns/op",50000
"custompriorityqueue.CustomPriorityQueuePerformanceTest.testRetainAll","avgt",1,3,3222145.906165,89193.802163,"ns/op",60000
"custompriorityqueue.CustomPriorityQueuePerformanceTest.testRetainAll","avgt",1,3,3895449.905608,51251.343317,"ns/op",70000
"custompriorityqueue.CustomPriorityQueuePerformanceTest.testRetainAll","avgt",1,3,4544206.188573,76937.945973,"ns/op",80000
"custompriorityqueue.CustomPriorityQueuePerformanceTest.testRetainAll","avgt",1,3,5121192.172061,85614.996890,"ns/op",90000
"custompriorityqueue.CustomPriorityQueuePerformanceTest.testRetainAll","avgt",1,3,5258132.617125,171255.457116,"ns/op",100000
"custompriorityqueue.CustomPriorityQueuePerformanceTest.testSize","avgt",1,3,0.733381,0.009605,"ns/op",10000
"custompriorityqueue.CustomPriorityQueuePerformanceTest.testSize","avgt",1,3,0.733619,0.009296,"ns/op",20000
"custompriorityqueue.CustomPriorityQueuePerformanceTest.testSize","avgt",1,3,0.732520,0.003004,"ns/op",30000
"custompriorityqueue.CustomPriorityQueuePerformanceTest.testSize","avgt",1,3,0.733337,0.009428,"ns/op",40000
"custompriorityqueue.CustomPriorityQueuePerformanceTest.testSize","avgt",1,3,0.737882,0.131099,"ns/op",50000
"custompriorityqueue.CustomPriorityQueuePerformanceTest.testSize","avgt",1,3,0.733851,0.006438,"ns/op",60000
"custompriorityqueue.CustomPriorityQueuePerformanceTest.testSize","avgt",1,3,0.736491,0.101784,"ns/op",70000
"custompriorityqueue.CustomPriorityQueuePerformanceTest.testSize","avgt",1,3,0.734861,0.009982,"ns/op",80000
